Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,distance,hour_of_day,weekday,Delivery_Time
32,4.9,Sandstorms,High ,scooter ,Metropolitian ,0.014142135623733162,11,3,145
21,4.5,Fog,Jam ,motorcycle ,Metropolitian ,0.18384776310849843,19,5,190
39,3.5,Stormy,Jam ,motorcycle ,Urban ,0.11313708498984519,20,0,165
37,4.8,Sunny,Jam ,scooter ,Urban ,0.09899494936611203,21,3,105
31,4.6,Stormy,Low ,motorcycle ,Metropolitian ,0.09899494936611203,22,2,125
33,5.0,Fog,Jam ,motorcycle ,Metropolitian ,0.1838477631084997,21,0,270
29,4.9,Fog,Medium ,motorcycle ,Metropolitian ,0.09899494936612209,18,2,175
29,5.0,Sunny,Low ,scooter ,Other,0.07071067811865477,23,6,75
25,4.8,Fog,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,20,5,220
33,4.7,Sunny,Low ,scooter ,Metropolitian ,0.014142135623733162,9,6,95
26,5.0,Sunny,Low ,motorcycle ,Other,0.15556349186103965,22,5,130
28,4.7,Sandstorms,Low ,motorcycle ,Urban ,0.09899494936612209,23,4,95
37,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,0.09899494936611078,19,2,265
26,4.8,Windy,Medium ,scooter ,Metropolitian ,0.07071067811865325,18,5,135
38,4.9,Fog,Low ,motorcycle ,Urban ,0.014142135623734417,10,0,120
30,4.6,Stormy,Low ,motorcycle ,Metropolitian ,0.09899494936611203,23,4,130
32,4.9,Fog,Jam ,motorcycle ,Metropolitian ,0.1838477631085085,21,3,205
27,4.9,Stormy,Low ,scooter ,Metropolitian ,0.014142135623724367,9,6,95
23,4.9,Fog,Medium ,scooter ,Metropolitian ,0.12727922061358088,18,4,195
35,4.6,Fog,Jam ,van,Metropolitian ,0.1555634918610409,21,4,210
35,4.8,Sunny,Jam ,scooter ,Metropolitian ,0.07071067811865325,22,0,110
35,4.3,Sandstorms,Jam ,scooter ,Metropolitian ,0.15556349186103965,19,0,180
20,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.07071067811865325,17,1,120
28,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.09899494936612209,20,6,145
28,4.8,Stormy,High ,scooter ,Urban ,0.05656854249492762,14,3,75
27,4.8,Sandstorms,Low ,motorcycle ,Metropolitian ,0.11313708498984519,22,0,75
24,4.7,Sunny,Medium ,van,Metropolitian ,0.18384776310849843,17,0,85
39,4.4,Sunny,Medium ,motorcycle ,Metropolitian ,0.1838477631084997,18,5,155
28,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,0.1131370849898477,23,2,120
39,4.1,Sandstorms,Jam ,scooter ,Metropolitian ,0.11313708498984519,21,6,190
34,4.3,Cloudy,Medium ,motorcycle ,Metropolitian ,0.07071067811866079,17,1,170
29,4.8,Windy,High ,scooter ,Metropolitian ,0.028284271247458786,11,5,90
29,5.0,Fog,High ,scooter ,Metropolitian ,0.05656854249492762,13,6,140
31,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,0.07071067811865325,23,3,90
35,4.1,Stormy,Medium ,motorcycle ,Metropolitian ,0.1555634918610497,17,4,190
25,4.9,Fog,Medium ,motorcycle ,Metropolitian ,0.056568542494928875,15,3,65
38,4.4,Fog,Medium ,motorcycle ,Other,0.15556349186103965,17,5,165
36,4.9,Cloudy,High ,motorcycle ,Metropolitian ,0.0565685424949238,14,4,135
37,4.6,Stormy,Medium ,scooter ,Urban ,0.1131370849898477,18,6,100
28,4.3,Stormy,Low ,motorcycle ,Urban ,0.028284271247468833,10,6,145
25,4.9,Sandstorms,Low ,motorcycle ,Metropolitian ,0.12727922061358088,23,4,60
28,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,0.15556349186103965,23,3,130
22,5.0,Windy,Jam ,motorcycle ,Metropolitian ,0.08485281374237762,20,3,175
23,4.8,Windy,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,21,4,105
35,4.7,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.07071067811865074,17,6,135
30,4.6,Windy,High ,van,Urban ,0.05656854249492762,12,4,145
31,4.8,Sunny,Jam ,motorcycle ,Urban ,0.09899494936611203,21,3,190
24,5.0,Cloudy,Medium ,motorcycle ,Metropolitian ,0.1979898987322341,17,6,205
38,4.6,Cloudy,Low ,scooter ,Metropolitian ,0.014142135623724367,10,5,85
23,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.056568542494928875,15,1,65
22,4.6,Fog,High ,motorcycle ,Metropolitian ,0.05656854249491757,12,4,130
33,4.5,Cloudy,Jam ,motorcycle ,Metropolitian ,0.18384776310849843,19,3,265
24,4.8,Windy,Jam ,scooter ,Metropolitian ,0.07071067811866204,19,0,115
33,4.8,Windy,High ,scooter ,Metropolitian ,0.056568542494928875,14,0,135
26,4.4,Fog,Medium ,motorcycle ,Metropolitian ,0.11313708498984645,17,6,170
24,4.6,Stormy,Low ,motorcycle ,Urban ,0.028284271247468833,8,3,80
36,4.5,Windy,Jam ,scooter ,Metropolitian ,0.07071067811865325,21,4,145
29,4.4,Cloudy,Jam ,scooter ,Metropolitian ,0.12727922061357083,19,0,155
26,4.5,Stormy,Jam ,scooter ,Urban ,0.12727922061357083,21,5,95
23,4.7,Sandstorms,Low ,motorcycle ,Metropolitian ,0.11313708498984519,23,5,115
24,4.7,Cloudy,Low ,scooter ,Metropolitian ,0.09899494936612209,23,6,100
24,4.9,Sunny,Low ,scooter ,Metropolitian ,0.07071067811865325,22,2,85
38,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.05656854249492762,16,3,165
28,4.6,Fog,Medium ,motorcycle ,Metropolitian ,0.05656854249491757,15,4,90
30,4.1,Windy,Jam ,motorcycle ,Metropolitian ,0.18384776310850096,21,0,190
29,4.9,Windy,Jam ,motorcycle ,Metropolitian ,0.1838477631084997,19,0,135
26,4.8,Windy,Low ,van,Metropolitian ,0.028284271247458786,9,5,90
27,4.9,Windy,Jam ,motorcycle ,Other,0.0707106781186633,20,3,95
27,4.6,Cloudy,Medium ,motorcycle ,Urban ,0.12727922061358088,17,4,170
23,4.7,Windy,Jam ,motorcycle ,Metropolitian ,0.11313708498984645,20,4,115
32,4.3,Stormy,Jam ,motorcycle ,Metropolitian ,0.15556349186104218,20,5,190
23,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,0.08485281374238891,21,0,26
31,4.0,Cloudy,Jam ,motorcycle ,Metropolitian ,0.1555634918610409,19,1,200
39,4.1,Stormy,Medium ,motorcycle ,Metropolitian ,0.07071067811865325,18,4,34
23,4.8,Sunny,Low ,motorcycle ,Metropolitian ,0.0848528137423864,22,3,95
23,4.7,Fog,Medium ,scooter ,Metropolitian ,0.1838477631085085,18,5,155
31,4.6,Windy,Low ,motorcycle ,Metropolitian ,0.09899494936612209,22,2,95
25,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,0.12727922061358088,18,6,175
21,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,21,0,120
24,4.6,Fog,Low ,scooter ,Urban ,0.01414213562373095,10,0,60
30,4.2,Stormy,Jam ,scooter ,Metropolitian ,0.1838477631085085,21,4,185
36,4.4,Sunny,Medium ,motorcycle ,Urban ,0.11313708498984645,18,5,165
39,4.1,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,18,0,195
32,4.7,Cloudy,Medium ,van,Urban ,0.07071067811865074,19,1,80
29,5.0,Fog,Low ,scooter ,Metropolitian ,0.11313708498985524,22,5,100
20,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,0.12727922061357333,23,4,115
22,4.8,Sunny,Jam ,motorcycle ,Urban ,0.12727922061357083,19,2,120
23,4.7,Sandstorms,High ,motorcycle ,Metropolitian ,0.028284271247461298,12,5,110
34,4.7,Cloudy,Jam ,scooter ,Metropolitian ,0.12727922061357083,19,4,220
29,5.0,Fog,Jam ,motorcycle ,Metropolitian ,0.09899494936612209,20,2,180
31,5.0,Cloudy,Jam ,scooter ,Metropolitian ,0.0424256997703052,21,1,140
22,4.7,Sandstorms,Low ,scooter ,Metropolitian ,0.09899494936612209,22,5,90
37,4.2,Windy,Jam ,van,Urban ,0.08485352085211582,20,2,160
35,4.7,Windy,Medium ,motorcycle ,Metropolitian ,0.11313708498984519,19,6,150
23,4.9,Stormy,Jam ,scooter ,Metropolitian ,0.11313708498984645,20,2,120
33,4.1,Sandstorms,Jam ,motorcycle ,Urban ,0.09899494936611203,20,2,190
33,4.6,Stormy,Low ,van,Metropolitian ,0.028284271247468833,8,4,130
33,4.0,Cloudy,Low ,motorcycle ,Metropolitian ,0.11313708498984645,23,4,215
33,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,0.07071067811865477,17,0,100
27,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.15556349186104218,18,4,110
35,4.9,Windy,Medium ,motorcycle ,Other,0.08485281374238766,18,4,190
26,4.1,Fog,Jam ,van,Metropolitian ,0.1131370849898477,19,3,195
30,3.8,Windy,Jam ,scooter ,Metropolitian ,0.09899494936612209,21,0,31
23,4.8,Cloudy,Jam ,van,Metropolitian ,0.04242640687119446,21,3,170
23,4.6,Sandstorms,Medium ,van,Metropolitian ,0.15556349186104046,17,4,85
21,4.7,Sandstorms,Low ,motorcycle ,Metropolitian ,0.014142135623734417,8,1,60
28,4.6,Fog,Medium ,scooter ,Metropolitian ,0.07071067811865325,17,6,85
37,4.7,Fog,Medium ,van,Metropolitian ,0.05656854249491883,15,3,90
26,4.7,Cloudy,Low ,scooter ,Metropolitian ,0.07071067811865325,23,5,60
35,4.8,Sandstorms,Low ,motorcycle ,Other,0.08485281374238766,23,6,140
27,4.6,Windy,Medium ,motorcycle ,Metropolitian ,0.0565685424949238,15,3,140
24,4.9,Fog,Jam ,motorcycle ,Semi-Urban ,0.15556349186104046,19,1,47
34,4.7,Fog,Low ,motorcycle ,Metropolitian ,0.028284271247458786,10,4,115
32,4.9,Fog,Medium ,motorcycle ,Metropolitian ,0.1979898987322341,18,2,150
26,4.7,Stormy,High ,scooter ,Urban ,0.028284271247468833,11,1,50
29,4.7,Stormy,High ,scooter ,Metropolitian ,0.028284271247458786,11,5,115
38,4.5,Stormy,Jam ,motorcycle ,Metropolitian ,0.12727922061357083,21,5,190
29,4.2,Fog,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,21,0,160
26,4.3,Windy,Low ,motorcycle ,Metropolitian ,0.0848528137423864,23,4,115
35,4.9,Windy,Low ,motorcycle ,Metropolitian ,0.18384776310849843,23,5,140
35,4.9,Stormy,Jam ,scooter ,Metropolitian ,0.042426406871192854,21,5,145
26,4.8,Stormy,Jam ,scooter ,Metropolitian ,0.07071067811865325,20,3,60
29,4.8,Stormy,Low ,scooter ,Metropolitian ,0.09899494936611203,23,2,55
22,5.0,Cloudy,Low ,motorcycle ,Metropolitian ,0.07071067811865325,23,5,55
24,4.9,Sunny,Low ,scooter ,Urban ,0.0282842712474619,9,4,105
22,5.0,Fog,High ,scooter ,Metropolitian ,0.028284271247458786,11,5,120
26,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,0.014142135623723113,8,0,55
22,4.9,Stormy,Jam ,scooter ,Metropolitian ,0.042426406871191945,19,3,105
37,4.6,Sunny,Low ,motorcycle ,Metropolitian ,0.07071067811865325,22,6,100
35,4.7,Fog,Medium ,scooter ,Metropolitian ,0.11313708498984645,18,2,200
23,5.0,Sunny,High ,scooter ,Urban ,0.014142135623735673,11,1,70
21,4.6,Windy,Low ,motorcycle ,Urban ,0.0282842712474619,8,5,11
20,4.1,Cloudy,Jam ,scooter ,Metropolitian ,0.1979898987322341,21,2,200
33,4.9,Sandstorms,Medium ,scooter ,Other,0.09899494936611203,17,5,125
22,4.2,Stormy,Low ,motorcycle ,Metropolitian ,0.028284271247468833,8,3,75
33,3.9,Sandstorms,Jam ,scooter ,Metropolitian ,0.18384776310849843,19,4,210
37,4.7,Sunny,Low ,scooter ,Metropolitian ,0.12727922061358088,23,1,100
29,4.8,Sandstorms,Jam ,motorcycle ,Urban ,0.09899494936611666,19,5,150
20,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,0.1131370849898477,17,0,100
36,4.8,Stormy,Low ,van,Urban ,0.18384776310849843,22,1,85
37,4.4,Stormy,Jam ,scooter ,Metropolitian ,0.09899494936612209,19,6,170
23,2.8,Sunny,Low ,motorcycle ,Metropolitian ,0.09899494936611203,22,2,155
20,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,0.042426406871191945,23,1,85
36,4.7,Sunny,Medium ,van,Metropolitian ,45.19654360871101,18,0,105
25,4.9,Sandstorms,Low ,scooter ,Urban ,0.014142135623734417,8,6,85
23,4.1,Cloudy,Jam ,scooter ,Metropolitian ,0.09899494936612209,21,5,195
28,4.9,Stormy,Medium ,scooter ,Urban ,0.07071067811865325,18,4,100
32,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,0.05656854249493013,15,3,135
26,4.5,Cloudy,High ,motorcycle ,Metropolitian ,0.05656854249492762,12,0,125
22,4.6,Windy,High ,motorcycle ,Metropolitian ,0.028284271247458786,11,6,145
27,4.9,Sunny,Medium ,scooter ,Urban ,0.11313708498984645,17,6,65
28,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,0.09899494936612209,19,0,85
26,4.8,Windy,Medium ,motorcycle ,Urban ,0.056568542494920084,15,0,100
26,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,0.1838477631085085,22,6,115
20,5.0,Cloudy,Low ,van,Urban ,0.014142135623725625,11,6,85
25,4.5,Windy,Low ,van,Metropolitian ,0.014142135623725625,10,3,60
21,3.7,Sunny,Jam ,motorcycle ,Metropolitian ,0.08485281374238766,21,3,205
31,4.0,Sandstorms,Low ,motorcycle ,Other,0.04242640687119446,22,1,150
37,4.2,Fog,High ,motorcycle ,Metropolitian ,0.0565685424949238,15,0,180
25,3.2,Sunny,Low ,scooter ,Metropolitian ,0.1555634918610409,22,0,190
35,4.7,Sunny,Low ,scooter ,Metropolitian ,0.014142135623733162,9,0,90
36,4.1,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,21,2,215
23,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,0.1131370849898477,19,5,130
32,4.7,Stormy,Jam ,van,Metropolitian ,0.11313708498984519,21,0,130
22,4.9,Sunny,Medium ,motorcycle ,Urban ,0.042426406871191945,18,4,95
30,4.7,Sunny,Low ,scooter ,Metropolitian ,0.18384776310850975,23,6,23
21,4.2,Cloudy,Medium ,van,Metropolitian ,0.1838477631084997,18,4,175
30,3.7,Sandstorms,Jam ,scooter ,Metropolitian ,0.12727922061358088,19,2,210
26,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,0.15556349186103965,21,6,190
20,4.6,Sandstorms,Jam ,scooter ,Metropolitian ,0.11313708498984645,21,6,115
35,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,0.1131370849898477,18,3,135
25,4.6,Fog,Jam ,scooter ,Metropolitian ,0.0848528137423864,20,3,27
32,4.0,Stormy,Low ,motorcycle ,Metropolitian ,0.028284271247458786,9,6,140
20,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,21,1,65
21,4.7,Fog,Jam ,motorcycle ,Metropolitian ,0.0848528137423864,20,3,120
25,4.7,Fog,Jam ,motorcycle ,Metropolitian ,0.08485281374238766,20,2,100
31,5.0,Sandstorms,Jam ,scooter ,Urban ,0.04242640687119446,22,6,135
32,4.8,Sandstorms,Low ,motorcycle ,Metropolitian ,0.1555634918610409,23,2,100
25,4.0,Stormy,Low ,motorcycle ,Metropolitian ,0.07071067811865325,23,1,23
27,4.6,Cloudy,High ,scooter ,Metropolitian ,0.05656854249493013,13,1,130
32,4.2,Stormy,High ,motorcycle ,Metropolitian ,0.028284271247468833,11,2,225
24,4.8,Fog,Low ,motorcycle ,Metropolitian ,0.014142135623723113,10,3,90
37,4.0,Windy,Jam ,motorcycle ,Metropolitian ,0.042426406871192854,19,4,170
38,4.9,Windy,Low ,motorcycle ,Urban ,0.01414213562373095,9,0,145
34,4.5,Sandstorms,Low ,motorcycle ,Metropolitian ,0.09899494936611203,23,6,125
28,4.9,Windy,Jam ,scooter ,Other,0.08485281374238571,20,3,110
25,4.7,Stormy,Low ,motorcycle ,Metropolitian ,0.15556349186103965,22,3,95
25,5.0,Stormy,Medium ,motorcycle ,Metropolitian ,0.09899494936612209,17,3,80
38,4.8,Sunny,Low ,scooter ,Metropolitian ,0.04242640687119446,23,6,65
24,4.6,Stormy,Jam ,scooter ,Metropolitian ,0.04242640687119446,19,2,95
35,4.7,Sunny,Low ,scooter ,Urban ,0.15556349186103965,23,1,135
36,5.0,Windy,Medium ,motorcycle ,Metropolitian ,0.08485281374238571,17,0,130
21,4.7,Windy,Medium ,motorcycle ,Metropolitian ,0.05656854249491757,15,6,135
38,4.0,Sandstorms,Low ,motorcycle ,Metropolitian ,0.0282842712474619,9,4,135
29,4.6,Windy,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,19,1,65
38,4.9,Windy,High ,motorcycle ,Metropolitian ,0.056568542494928875,13,1,245
38,5.0,Cloudy,Low ,motorcycle ,Urban ,0.0282842712474619,9,1,85
21,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,0.18384776310849843,21,6,135
27,4.9,Sunny,Jam ,motorcycle ,Urban ,0.12727922061358088,19,2,14
30,4.0,Windy,Low ,motorcycle ,Metropolitian ,0.028284271247458786,9,6,28
29,4.6,Sandstorms,High ,scooter ,Metropolitian ,0.05656854249493013,12,0,90
21,4.5,Stormy,Low ,scooter ,Urban ,0.028284271247461298,9,3,90
21,4.6,Sunny,High ,motorcycle ,Metropolitian ,0.05656854249491883,13,1,70
32,3.9,Windy,Jam ,scooter ,Metropolitian ,0.15556349186103965,21,0,215
24,4.8,Sunny,Low ,motorcycle ,Metropolitian ,0.014142135623735673,8,0,110
22,5.0,Sandstorms,Low ,motorcycle ,Metropolitian ,0.0848528137423864,23,5,85
26,4.4,Cloudy,Medium ,scooter ,Metropolitian ,0.18384776310849843,19,6,195
38,4.8,Fog,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,20,2,225
37,4.7,Cloudy,High ,scooter ,Metropolitian ,0.05656854249492762,12,5,125
25,4.7,Sandstorms,Jam ,scooter ,Metropolitian ,0.12727922061357855,19,4,130
38,4.2,Sandstorms,Medium ,motorcycle ,Metropolitian ,0.11313708498984519,18,0,165
35,4.6,Windy,High ,motorcycle ,Metropolitian ,0.028284271247468833,11,2,235
33,4.8,Fog,High ,scooter ,Metropolitian ,0.05656854249492762,13,1,160
29,3.4,Sunny,Low ,motorcycle ,Metropolitian ,0.11313708498984645,23,6,215
33,4.8,Cloudy,Low ,scooter ,Metropolitian ,0.042426406871191945,23,0,80
28,4.7,Sandstorms,Medium ,motorcycle ,Urban ,0.12727922061358088,18,6,125
27,4.5,Cloudy,Jam ,motorcycle ,Metropolitian ,0.11313708498984519,20,0,190
22,4.0,Stormy,Jam ,motorcycle ,Metropolitian ,0.11313708498984519,20,0,160
36,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,0.08485281374238766,19,1,80
37,4.7,Windy,Low ,motorcycle ,Metropolitian ,0.12727922061357083,23,0,115
21,4.8,Stormy,Jam ,motorcycle ,Metropolitian ,0.12727922061358088,20,6,145
24,4.8,Windy,Jam ,van,Metropolitian ,0.09899494936612209,19,2,125
23,4.9,Stormy,Medium ,scooter ,Metropolitian ,0.04242640687119446,18,3,135
24,4.9,Windy,Medium ,motorcycle ,Urban ,0.18384776310849843,17,6,75
22,4.9,Sandstorms,High ,motorcycle ,Metropolitian ,0.014142135623734417,11,6,80
20,5.0,Cloudy,Low ,scooter ,Urban ,0.014142135623734417,9,4,85
32,4.6,Stormy,Low ,motorcycle ,Metropolitian ,0.0848528137423864,23,3,135
31,4.3,Sunny,Medium ,motorcycle ,Metropolitian ,0.15556349186103965,17,3,185
32,5.0,Stormy,High ,motorcycle ,Metropolitian ,0.05656854249492762,14,3,165
37,5.0,Sunny,Low ,motorcycle ,Metropolitian ,0.014142135623735673,10,6,80
20,4.8,Stormy,Low ,motorcycle ,Metropolitian ,0.1838477631085085,23,0,80
38,4.3,Stormy,Jam ,scooter ,Metropolitian ,0.07071067811865325,21,3,155
27,4.0,Cloudy,Medium ,scooter ,Metropolitian ,0.15556349186103965,18,6,155
36,4.5,Stormy,High ,motorcycle ,Metropolitian ,0.05656854249491757,14,2,125
25,4.7,Sandstorms,Low ,scooter ,Urban ,0.014142135623735673,10,2,50
35,4.8,Fog,Jam ,motorcycle ,Metropolitian ,0.07071067811865074,20,4,180
30,4.8,Sunny,Low ,van,Urban ,0.07071067811865325,22,1,95
26,4.9,Sandstorms,Medium ,scooter ,Metropolitian ,0.0848528137423864,18,5,130
38,5.0,Windy,Medium ,scooter ,Metropolitian ,0.08485281374238766,18,1,130
35,4.8,Sandstorms,Low ,scooter ,Metropolitian ,0.07071067811866204,23,4,135
28,4.9,Fog,Low ,scooter ,Metropolitian ,0.1979898987322341,0,4,110
24,4.1,Windy,Low ,motorcycle ,Metropolitian ,0.08485281374238766,22,6,135
32,4.6,Sunny,Medium ,motorcycle ,Metropolitian ,0.09899494936611203,18,2,130
34,4.7,Sandstorms,Jam ,motorcycle ,Urban ,0.0848528137423864,20,6,150
21,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,0.09899494936611203,20,4,115
30,4.1,Stormy,Medium ,motorcycle ,Metropolitian ,0.09899494936611203,17,5,205
32,4.8,Stormy,Medium ,motorcycle ,Urban ,0.05656854249492762,16,3,185
33,3.9,Sandstorms,Medium ,scooter ,Metropolitian ,0.09899494936611203,17,4,175
35,4.9,Windy,High ,motorcycle ,Metropolitian ,0.05656854249492762,12,0,150
30,4.8,Fog,Medium ,motorcycle ,Metropolitian ,0.08485281374238766,18,1,90
39,4.5,Stormy,Jam ,scooter ,Metropolitian ,0.0848528137423864,21,5,130
33,4.8,Windy,Medium ,motorcycle ,Metropolitian ,0.04242640687119446,18,1,180
26,4.5,Fog,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,21,3,100
21,4.7,Sunny,Low ,motorcycle ,Metropolitian ,0.028284271247458786,10,1,60
20,4.6,Stormy,Jam ,scooter ,Metropolitian ,0.12727922061357083,19,5,75
37,4.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.15556349186104218,20,3,210
26,4.9,Sunny,Jam ,van,Metropolitian ,0.15556349186104218,19,5,80
22,4.5,Sandstorms,Low ,motorcycle ,Urban ,0.08485281374238891,23,5,115
28,4.9,Cloudy,Jam ,scooter ,Metropolitian ,0.1131370849898477,20,2,170
37,3.5,Sandstorms,Jam ,scooter ,Metropolitian ,0.09899494936612209,21,1,205
21,4.3,Stormy,Low ,motorcycle ,Metropolitian ,0.014142135623735673,8,3,85
30,4.8,Windy,Medium ,scooter ,Metropolitian ,0.04242640687119446,18,3,140
34,4.2,Sandstorms,Jam ,scooter ,Metropolitian ,0.11313708498984519,20,1,155
30,4.3,Sandstorms,Jam ,motorcycle ,Metropolitian ,0.1131370849898565,21,2,175
21,4.9,Sandstorms,Jam ,motorcycle ,Other,0.08485281374238766,19,1,70
35,4.0,Fog,Medium ,motorcycle ,Metropolitian ,0.12727922061357855,17,0,210
20,4.5,Sandstorms,Jam ,scooter ,Metropolitian ,0.18384776310849843,20,5,140
28,4.7,Stormy,Medium ,scooter ,Metropolitian ,0.15556349186103965,17,5,145
32,4.2,Fog,Low ,motorcycle ,Metropolitian ,0.18384776310849843,23,6,190
35,4.8,Sunny,Low ,motorcycle ,Metropolitian ,0.028284271247460042,9,2,85
26,4.8,Sandstorms,Low ,motorcycle ,Metropolitian ,0.014142135623735673,8,5,65
21,4.8,Windy,Medium ,scooter ,Metropolitian ,0.0848528137423864,17,3,100
32,5.0,Windy,Jam ,motorcycle ,Urban ,0.07071067811865325,19,0,215
22,4.4,Cloudy,Medium ,scooter ,Metropolitian ,0.18384776310850096,17,2,175
27,4.2,Sandstorms,High ,motorcycle ,Metropolitian ,0.028284271247458786,11,3,185
23,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,0.12727922061358088,18,4,120
37,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,0.1979898987322341,19,4,195
33,4.6,Fog,Jam ,scooter ,Metropolitian ,0.12727922061357855,21,1,180
36,4.8,Sunny,Medium ,van,Metropolitian ,0.18384776310849843,18,0,145
24,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,0.07071067811865325,21,0,140
34,3.5,Sunny,Jam ,scooter ,Metropolitian ,0.09899494936612209,20,6,155
37,4.7,Fog,Low ,motorcycle ,Metropolitian ,0.12727922061358088,23,5,145
28,4.5,Cloudy,Jam ,motorcycle ,Metropolitian ,0.08485281374238891,20,1,27
29,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,0.04242640687119446,19,6,140
34,4.6,Fog,Jam ,van,Metropolitian ,0.07071067811865325,20,5,165
33,4.5,Sunny,Medium ,motorcycle ,Metropolitian ,0.042426406871191945,17,5,105
35,4.8,Windy,Jam ,motorcycle ,Metropolitian ,0.1838477631085085,19,2,195
26,4.8,Windy,High ,motorcycle ,Other,0.05656924960612638,14,5,90
34,4.2,Windy,Jam ,van,Metropolitian ,0.09899494936611203,21,3,180
30,4.9,Sunny,Jam ,scooter ,Metropolitian ,0.08485281374238891,20,4,85
32,4.7,Cloudy,Medium ,scooter ,Metropolitian ,0.07071067811865199,17,3,85
28,4.9,Stormy,High ,van,Urban ,0.05656854249491757,14,3,50
25,4.6,Stormy,Low ,motorcycle ,Metropolitian ,0.07071067811865325,22,0,90
27,4.6,Sunny,Low ,motorcycle ,Metropolitian ,0.09899494936612209,22,6,130
24,4.9,Sandstorms,Jam ,van,Metropolitian ,0.18384776310849843,21,3,105
31,4.6,Cloudy,Low ,van,Urban ,0.09899494936612209,23,0,125
20,4.9,Cloudy,Jam ,scooter ,Metropolitian ,0.0707106781186633,20,0,125
32,4.9,Sunny,Jam ,motorcycle ,Other,0.08485281374238766,21,6,95
32,4.1,Sandstorms,Jam ,scooter ,Metropolitian ,0.11313708498984645,21,4,185
23,5.0,Stormy,Low ,motorcycle ,Metropolitian ,0.09899494936612209,23,1,65
28,4.8,Sunny,Medium ,motorcycle ,Urban ,0.12727922061358088,18,2,90
22,4.7,Stormy,Low ,scooter ,Metropolitian ,0.014142135623735673,9,1,60
27,5.0,Fog,Medium ,motorcycle ,Metropolitian ,0.18384776310849843,18,0,26
35,4.9,Sunny,Jam ,van,Metropolitian ,0.0707106781186633,21,3,105
33,4.0,Sandstorms,Medium ,scooter ,Metropolitian ,0.05656854249491757,16,6,165
33,4.5,Windy,Medium ,motorcycle ,Metropolitian ,0.09899494936611203,19,4,130
37,4.0,Stormy,Medium ,scooter ,Metropolitian ,0.04242640687119446,18,2,160
38,5.0,Fog,Low ,scooter ,Metropolitian ,0.08485281374238766,23,2,19
28,5.0,Cloudy,Low ,van,Metropolitian ,0.11313708498984645,23,4,130
